FIELD_Country,lat,lon,FIELD_name,FIELD_County,FIELD_plantingSeason,FIELD_pipeline,FIELD_year,commercialName,createdBrand,OBS_code,OBS_numValue,REP_repetitionNumber,QC_Flag,OBS_growthStage,protocolType,protocolTitle,createdTechnology,trait
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7210RR2,DEKALB,DSSFP,20,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330VT3P,NA,DSSFP,15,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,NEXT258PWU,BREVANT,DSSFN,0,1,NA,V6,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,SYN126VIP3,SYNGENTA,SF9,0,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330VT3P,NA,DSSFN,0,1,NA,V6,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7210RR2,DEKALB,DSSFP,35,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,P2089VYHR,PIONEER,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330VTPRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7210RR2,DEKALB,DSSFN,4,1,NA,V6,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330TRE,NA,SF9,0,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,TRE,spod_rep
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330VT3P,NA,SF9,0.2,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,P2089VYHR,PIONEER,SF9,0,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7330VT3P,NA,DSSFN,3,1,NA,V6,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_veg
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,NEXT258PWU,BREVANT,SF9,0,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-26.2559675,-64.4912746,SRUIZ_ESPEJO_7DEABRIL_M22,Burruyacu,2021,North,2022,DK7210RR2,DEKALB,SF9,0.3,1,NA,R5,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VT3P,NA,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,P2089VYHR,PIONEER,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210PRO4,NA,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VT3P,NA,DSSFP,25,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VTPRO4,NA,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330TRE,NA,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,TRE,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,SYN126VIP3,SYNGENTA,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210RR2,DEKALB,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,NEXT258PWU,BREVANT,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210RR2,DEKALB,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VTPRO4,NA,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,P2089VYHR,PIONEER,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VT3P,NA,DAEAR_SUB,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210RR2,DEKALB,DSSFN,19,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330TRE,NA,DAEAR,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,TRE,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210RR2,DEKALB,DAEAR,0.5,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330TRE,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,TRE,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210PRO4,NA,DAEAR,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,SYN126VIP3,SYNGENTA,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VT3P,NA,DSSFN,5,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VTPRO4,NA,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210VT3P,DEKALB,DAEAR_SUB,3,1,NA,R6,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,SYN126VIP3,SYNGENTA,DAEAR,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,P2089VYHR,PIONEER,DAEAR,0.1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210PRO4,NA,DAEAR_SUB,1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,P2089VYHR,PIONEER,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,NEXT258PWU,BREVANT,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210RR2,DEKALB,DSSFP,95,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,SYN126VIP3,SYNGENTA,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,NEXT258PWU,BREVANT,DAEAR,0,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330TRE,NA,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,TRE,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VT3P,NA,DAEAR,0.5,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,P2089VYHR,PIONEER,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VTPRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210PRO4,NA,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7210PRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,NEXT258PWU,BREVANT,DSSFN,0,1,NA,Not Applicable,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_veg
Argentina,-28.6566498,-62.0900858,CSALO9_BANDERA_LOSCORDOBESES_F,Belgrano,2021,North,2022,DK7330VTPRO4,NA,DAEAR,0.1,1,NA,R3,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,SF9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,HZ9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,5,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,HZ9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,5,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,20,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,10,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,12,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,8,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,HZ9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,4,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,15,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,10,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,8,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9,2,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NK979VIP3,NA,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VIP3,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,15,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210PRO4,NA,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PRO4,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,DAEAR,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,P1815VYHR,PIONEER,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VYHR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210VT3P,DEKALB,HZ9_SUB,12,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,VT3P,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9_SUB,18,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,SF9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,DK7210RR2,DEKALB,HZ9,3.4,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_rep
Argentina,-34.3824976,-59.2257568,GFKVN_SOLIS_CERVIGNI_F,San Antonio de Areco,2021,South,2021,NEXT226PWU,NA,HZ9,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-32.418617,-60.3986,VVSENK_VICTORIA_EICHMANN_EARLY_F,Victoria,2021,South,2021,NEXT226PWU,NA,HZ9_SUB,0,1,NA,R4,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,PWU,spod_rep
Argentina,-32.418617,-60.3986,VVSENK_VICTORIA_EICHMANN_EARLY_F,Victoria,2021,South,2021,DK7210RR2,DEKALB,DSSFN,0,1,NA,V8,FTN,ARGURU-21-SM-COM-Corn.Germ  FTN,RR,spod_veg
