protocolType,FIELD_pipeline,FIELD_plantingDate,FIELD_locationName,FIELD_name,FIELD_field_latitude,FIELD_field_longitude,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag,SETS_setName
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-25 00:00:00.000000 UTC,Balcarce Buenos Aires Argentina,RLOPE1_BALCARCE_STAMARTA_LATE_F23,-37.7836182,-58.6020956,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-23 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_GUALEGUAYCHU_CABRERA_EARLY_F23,-33.0881435,-58.7862488,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-07 00:00:00.000000 UTC,Tandil Buenos Aires Argentina,RLOPE1_TANDIL_LOMENDIA_EARLY_EVE23,-37.4413049,-59.1473397,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-22 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_AGROSOL_GUALEGUAY_LATE_FFUNG23,-32.9971779,-59.3233129,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-22 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_AGROSOL_GUALEGUAY_LATE_FFUNG23,-32.9971779,-59.3233129,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-22 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_AGROSOL_GUALEGUAY_LATE_FFUNG23,-32.9971779,-59.3233129,DK7210RR2,DSSFP,N/A,70.0,,FTNTEMPFUN
FTN,South,2023-12-22 00:00:00.000000 UTC,Gualeguay Entre Rios Argentina,VVSENK_AGROSOL_GUALEGUAY_LATE_FFUNG23,-32.9971779,-59.3233129,DK7272VT3P,DSSFP,N/A,65.0,,FTNTEMPFUN
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,DK7210RR2,DSSFP,N/A,8.0,,FTNTEMP
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-24 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_CASTILLA_DEPRATI_LATE_F23,-34.5302195,-59.8979357,DK7272VT3P,DSSFP,N/A,5.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Carmen de Areco Buenos Aires Argentina,GFKVN_TRESSARGENTOS_PIERGALINI_EARLY_EVE23,-34.4803383,-60.1147443,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7210RR2,DSSFP,N/A,1.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-26 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_PUGLIESE_LATE_F23,-38.4041407,-60.1789611,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-11-10 00:00:00.000000 UTC,Tres Arroyos Buenos Aires Argentina,RLOPE1_TRESARROYOS_ORUE_EARLY_EVE23,-38.3888803,-60.3430266,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7210RR2,DSSFP,N/A,3.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Chacabuco Buenos Aires Argentina,GFKVN_ISLEÑO_APRILE_EARLY_EVE23,-34.4813014,-60.4145088,NK842VIPTERA3,SF9_SUB,N/A,8.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,DK7210RR2,DSSFP,N/A,1.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,Pergamino Buenos Aires Argentina,GFKVN_ALFONSO_TESTA_EARLY_EVE23,-33.9017449,-60.8767757,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-13 00:00:00.000000 UTC,Las Colonias Santa Fe Argentina,VVSENK_CULULU_AGROMAT_EARLY_F23,-31.3293072,-60.8926082,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-26 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_WHEELWRIGTH_GUTIERREZ_EARLY_F23,-33.7819568,-61.1865898,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-18 00:00:00.000000 UTC,Constitucion Santa Fe Argentina,EEBONA_BOMBAL_GIROTTI_EARLY_F23,-33.4839365,-61.2610927,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-27 00:00:00.000000 UTC,Castellanos Santa Fe Argentina,VVSENK_RAFAELA_ALLEGRO_EARLY_F23,-31.3229275,-61.5223214,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-19 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_SANTAISABEL_NAVAZZOTI_EARLY_F23,-33.8702848,-61.5455714,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-27 00:00:00.000000 UTC,Belgrano Santa Fe Argentina,EEBONA_ARMSTRONG_DELVECHIO_EARLY_F23,-32.8560826,-61.5566653,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-12 00:00:00.000000 UTC,San Martin Santa Fe Argentina,VVSENK_CANADAROSQUIN_FLORDECARDO_LATE_EVE23,-31.9716711,-61.6161259,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-12 00:00:00.000000 UTC,San Martin Santa Fe Argentina,VVSENK_CANADAROSQUIN_FLORDECARDO_LATE_EVE23,-31.9716711,-61.6161259,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-12 00:00:00.000000 UTC,San Martin Santa Fe Argentina,VVSENK_CANADAROSQUIN_FLORDECARDO_LATE_EVE23,-31.9716711,-61.6161259,DK7210RR2,DSSFP,N/A,30.0,,FTNTEMP
FTN,South,2023-12-12 00:00:00.000000 UTC,San Martin Santa Fe Argentina,VVSENK_CANADAROSQUIN_FLORDECARDO_LATE_EVE23,-31.9716711,-61.6161259,DK7272VT3P,DSSFP,N/A,25.0,,FTNTEMP
FTN,South,2023-09-21 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_VENADO_YOUG_EARLY_F23,-33.8133243,-61.9347758,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_SANFRANCISCO_DELYAR_LATE_FFUNG23,-31.4666008,-62.1055751,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_SANFRANCISCO_DELYAR_LATE_FFUNG23,-31.4666008,-62.1055751,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_SANFRANCISCO_DELYAR_LATE_FFUNG23,-31.4666008,-62.1055751,DK7210RR2,DSSFP,N/A,100.0,,FTNTEMPFUN
FTN,South,2023-12-27 00:00:00.000000 UTC,San Justo Cordoba Argentina,VVSENK_SANFRANCISCO_DELYAR_LATE_FFUNG23,-31.4666008,-62.1055751,DK7272VT3P,DSSFP,N/A,85.0,,FTNTEMPFUN
FTN,South,2023-11-22 00:00:00.000000 UTC,General Pinto Buenos Aires Argentina,EEBONA_ELPORVENIR_MAFFIA_LATE_F23,-35.0101669,-62.2341326,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-12-07 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_AMENABAR_CHEMINI_LATE_F23,-34.1388282,-62.4207928,DK7210RR2,DSSFP,N/A,5.0,,FTNTEMP
FTN,South,2023-10-09 00:00:00.000000 UTC,Salliquelo Buenos Aires Argentina,GLNQJ_SALLIQUELO_ELORRIAGA_EARLY_F23,-36.6910389,-62.9775311,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-09 00:00:00.000000 UTC,Maraco La Pampa Argentina,GLNQJ_GENERALPICO_COSUFI_EARLY_F23,-35.6388737,-63.6071984,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,General Roca Cordoba Argentina,GGBLAN_SANJUAQUIN_COSUFI_EARLY_F23,-34.3969182,-63.7261673,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,General Roca Cordoba Argentina,GGBLAN_SANJUAQUIN_COSUFI_EARLY_F23,-34.3969182,-63.7261673,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,General Roca Cordoba Argentina,GGBLAN_SANJUAQUIN_COSUFI_EARLY_F23,-34.3969182,-63.7261673,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,General Roca Cordoba Argentina,GGBLAN_SANJUAQUIN_COSUFI_EARLY_F23,-34.3969182,-63.7261673,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-09-29 00:00:00.000000 UTC,General Roca Cordoba Argentina,GGBLAN_SANJUAQUIN_COSUFI_EARLY_F23,-34.3969182,-63.7261673,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-01 00:00:00.000000 UTC,Catrilo La Pampa Argentina,GLNQJ_URIBURU_GRUPOQUEMU_LATE_F23,-36.5119862,-63.9275044,DK7210RR2,DSSFP,N/A,3.0,,FTNTEMP
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7272TRE,SF9_SUB,N/A,8.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,DK7272VT3P,SF9_SUB,N/A,8.0,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,NEXT226PWUE,SF9_SUB,N/A,0.5,,FTNTEMPUNT
FTN,South,2023-11-03 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_BUSILLI_ELENA_EARLY_FFUNG23,-32.5573957,-64.3837186,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7210RR2,DSSFP,N/A,60.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7272VT3P,DSSFP,N/A,9.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-12-11 00:00:00.000000 UTC,Totoral Cordoba Argentina,DBORE_VILLADELTOTORAL_CHIALVA_LATE_F23,-30.77259396,-64.077717,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
